Id,SalePrice
2735,122750.56817216298
2736,135883.54041608004
2737,117699.6041209159
2738,136819.2188133463
2739,160204.2039866066
2740,135361.97639884273
2741,132232.95540775667
2742,154676.0778740398
2743,143725.61413116747
2744,163218.1438927155
2745,153247.74030639455
2746,121727.00501125398
2747,134405.07568929537
2748,121388.29058247463
2749,129901.26904620175
2750,125680.91719527579
2751,125707.0883862851
2752,215301.81790604844
2753,155325.80544314376
2754,253131.44853229375
2755,133363.35458824458
2756,98058.66921176296
2757,77564.46379263788
2758,91878.53509394224
2759,156073.18936938178
2760,115973.96359266083
2761,132253.18930973075
2762,134277.31670536238
2763,214493.2338949032
2764,150233.11545133125
2765,307274.12435477454
2766,129517.10311462167
2767,76718.19066625282
2768,114116.71222576853
2769,120093.73328339748
2770,157670.0182084819
2771,111082.26873738845
2772,106066.97424888484
2773,152123.66607552828
2774,131994.84240021565
2775,120248.70139255331
2776,134501.87060098784
2777,141049.84382942622
2778,130853.07856646209
2779,105410.29496548466
2780,104512.5002072572
2781,101366.35596536458
2782,95331.44752604302
2783,89282.49817977822
2784,122003.32842449131
2785,130292.25712573531
2786,71748.73679056433
2787,128125.31479746607
2788,72557.54809099298
2789,166353.16827861627
2790,99021.56443114573
2791,103184.9016770179
2792,66533.5009886116
2793,153346.86382666478
2794,86704.84798436836
2795,116481.6113824657
2796,91608.65376173171
2797,204439.69206006016
2798,110330.8535159
2799,113082.46110402519
2800,73795.88760111434
2801,117582.54291615261
2802,123762.59011889879
2803,161623.8874476176
2804,126008.0074053997
2805,107083.07160820301
2806,81283.63004186959
2807,159949.42676868732
2808,143909.7555686607
2809,125178.60391858265
2810,127663.77116242837
2811,160641.97167058114
2812,170853.80641893987
2813,159512.61267062466
2814,162143.40727884142
2815,101147.58704584639
2816,245927.51604909016
2817,152029.00858048684
2818,129656.22384332398
2819,172622.41373802515
2820,130904.34021384835
2821,114982.69227917187
2822,195359.71035430077
2823,342361.19070133904
2824,171936.02060550655
2825,145553.76907351645
2826,129874.93587005946
2827,134849.13456600902
2828,215968.8550915544
2829,242371.98975003863
2830,238600.2057802736
2831,185221.39873664794
2832,257276.03277043713
2833,278662.43209144444
2834,219024.22689271264
2835,214120.21610878757
2836,183518.09865914215
2837,170318.86809594222
2838,145145.02126448185
2839,171966.67486925516
2840,194170.82256955907
2841,195649.7377027901
2842,226240.91877420992
2843,147804.29107090217
2844,171424.42945039124
2845,128132.14087076372
2846,198918.74197715026
2847,197744.7224326693
2848,218338.86061247197
2849,196033.27225543073
2850,282379.6558202973
2851,222590.53652643823
2852,231640.73139924477
2853,230986.68370909977
2854,141112.6181808294
2855,205747.8255116666
2856,203378.87508143767
2857,185508.5298521019
2858,213478.6832756493
2859,113580.00482412984
2860,119655.1947964419
2861,127420.80378351288
2862,205504.52048329552
2863,128715.34165416221
2864,234348.67760617103
2865,148613.38483766647
2866,172619.13439829322
2867,97088.26795043975
2868,108935.04345191164
2869,110773.4180638167
2870,126447.90645216836
2871,89599.1649066231
2872,58045.56422202645
2873,100401.26997518643
2874,124456.38709493667
2875,125906.26186298578
2876,177684.2474309124
2877,130983.7828080039
2878,159385.6115130604
2879,127521.30558544668
2880,99314.20604219536
2881,136158.9253494067
2882,147562.31033711781
2883,167829.49230633973
2884,191494.31712430736
2885,153636.27657983542
2886,218725.14818631308
2887,109346.36781576546
2888,132617.64435780904
2889,68830.4152987275
2890,84571.751088569
2891,130950.64482604881
2892,68706.12569347904
2893,97550.39281285231
2894,52327.908661401314
2895,283110.78388803644
2896,251310.71041339115
2897,200979.13513862554
2898,166253.76166589602
2899,204869.1392169214
2900,157746.0485537863
2901,209361.88229821337
2902,181571.34201670936
2903,342538.5287592744
2904,347118.42736073676
2905,77486.03728967953
2906,214093.4368288155
2907,120313.34582911481
2908,127024.8117812136
2909,159388.96324346715
2910,85967.1871341969
2911,92269.1077717867
2912,144126.1795355186
2913,97626.69248289867
2914,87471.39873891698
2915,97120.45795658535
2916,98661.53007414224
2917,184435.36303918666
2918,109901.82646548249
2919,240479.31996392453
